h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9
-0.5030997,-0.05297716,-0.43456918,0.64483315,-0.359003,0.25812912,0.21263394,-0.29867363,0.18220943,0.32933453
0.22546695,0.052584987,0.29503918,0.1487628,0.30286223,-0.2336929,-0.15590392,0.34914556,-0.20000155,-0.3500619
0.35463014,0.08523825,0.34233722,-0.4506918,-0.013593467,-0.5441006,-0.14306189,0.33338028,-0.38326797,-0.5212313
0.2374112,0.27585548,0.49798602,-0.11449495,-0.06545916,-0.30000946,-0.124585204,0.17978677,-0.023984605,-0.15368167
-0.16802628,0.08977837,-0.42518973,0.5865709,-0.11973741,0.19111945,0.037439086,-0.21812704,0.28613827,0.15755148
0.23123448,-0.27282622,0.015351697,0.37671074,0.31740212,-0.48862103,-0.28448606,-0.0324947,-0.1818792,-0.3358766
-0.39649346,0.22870328,-0.54057646,0.78748006,-0.60848546,0.494613,0.52054316,-0.5781,0.35102722,0.4888976
-0.67405605,0.63980067,-0.512921,0.7535806,-0.5800362,0.7983712,0.5316637,-0.5646891,0.57418793,0.6197624
-0.69338727,0.49580476,-0.3616508,0.7638422,-0.5813567,0.5449165,0.37368816,-0.3408932,0.52950966,0.47658142
-0.5771856,0.37446743,-0.42859286,0.6566269,-0.48098135,0.35739782,0.44852942,-0.35757697,0.43012422,0.40937912
-0.46525672,0.39522234,-0.3264624,0.7076209,-0.64768755,0.48687556,0.35714474,-0.19683129,0.48919576,0.40480322
-0.6963736,0.32356048,-0.3231094,0.62563545,-0.67413795,0.7814397,0.6164253,-0.3874892,0.15874954,0.5788776
-0.718869,0.6072379,-0.7778201,0.799276,-0.5252455,0.6952234,0.5758908,-0.6490122,0.6635596,0.64406604
0.27729335,0.16794989,0.5530965,-0.244444,-0.1588587,-0.3419809,-0.06489677,0.40699553,-0.33930925,-0.34479943
-0.35475522,0.27046123,-0.4364127,0.75086397,-0.50531095,0.52775735,0.47982088,-0.42469394,0.5000128,0.44130114
-0.10019281,0.1388186,-0.12850754,0.487655,-0.14675727,0.44340295,0.2546573,-0.46691623,0.16019934,0.23940079
-0.6455117,0.36656922,-0.53011733,0.76532626,-0.32116303,0.7277619,0.6080876,-0.59918046,0.7000827,0.60936207
0.45442635,0.17818117,0.48115966,-0.67036355,-0.17496979,-0.54323125,-0.10872762,0.46090546,-0.6046362,-0.34223413
0.5410963,0.15793818,0.23492697,0.056879014,0.13685839,-0.27913868,-0.29388833,0.10564707,-0.22828192,0.03530289
-0.3680034,0.42314947,-0.46075976,0.75286597,-0.6454842,0.31362727,0.47690395,-0.5830104,0.27574292,0.34304917
-0.7478476,0.5662137,-0.45681947,0.57271373,-0.33195114,0.6506208,0.5364192,-0.54861975,0.60438275,0.029238107
-0.3029696,0.3312901,-0.4163503,0.56881106,-0.33608067,0.5025302,0.37854394,-0.32650694,0.37440678,0.18389301
-0.5347514,0.27847722,-0.65201247,0.5000485,-0.35147792,0.5222996,0.5686259,-0.45079947,0.7277504,0.27072862
0.6602099,-0.2584918,0.39103302,-0.28546387,0.16377479,-0.6004592,-0.44299126,0.6223749,-0.5555465,-0.3157332
-0.29938504,0.27823478,-0.3630742,0.49417305,-0.2924033,0.36355713,0.22514838,-0.3485599,0.1447122,0.35140467
-0.27308196,0.084427714,-0.13281254,0.21416593,-0.11427301,-0.43340948,-0.058341045,-0.0058753802,-0.13242275,0.08526857
-0.0877445,0.14913166,0.18369457,0.039786212,0.0906518,-0.48116434,-0.08007018,0.24281208,-0.26714373,-0.14665961
0.25210863,-0.044651877,0.18980096,0.43238404,0.08815044,-0.19931589,-0.21797197,0.2141437,-0.19384578,-0.20401002
0.2502668,0.17240702,0.3411224,-0.31376448,0.14216164,-0.41909823,0.042712454,0.055584494,-0.3898796,-0.27130863
-0.7209554,0.59199554,-0.5813471,0.6196578,-0.57507277,0.66761106,0.65998584,-0.464039,0.59567195,0.23071776
-0.55489963,0.32038108,-0.3452331,0.7412671,-0.40921047,0.601549,0.25571594,-0.21940708,0.32289758,0.47139576
0.3969218,-0.022225425,0.4172204,-0.16134447,0.18781167,-0.6156782,-0.30193797,0.44344604,-0.4454229,-0.53217435
-0.043447144,-0.2354815,-0.20606011,0.4744336,-0.05325211,0.36435464,0.058586586,-0.027814968,0.08888339,0.103588276
-0.29877624,0.40990752,-0.49891788,0.6511556,-0.3245701,0.4405653,0.45780396,-0.5015952,0.38517132,0.22449316
-0.6305355,0.3893896,-0.21323104,0.30805048,-0.3509451,0.45108864,0.53489715,-0.33934325,0.5661957,0.3678037
0.035877865,-0.07871926,0.3573446,0.17035837,0.15956219,-0.31895027,-0.17497046,0.15566789,-0.2116927,-0.2589667
-0.5694747,0.30193126,-0.5148549,0.71423465,-0.4391594,0.627679,0.43450752,-0.6246575,0.35319692,0.3695014
-0.6227856,0.54832935,-0.37600031,0.3323832,-0.4199436,0.43517435,0.5449883,-0.2882124,0.50924426,0.28186777
-0.6419326,0.63322914,-0.4424276,0.5993965,-0.4933566,0.67079216,0.5609916,-0.44913292,0.7224303,0.48093566
-0.5809993,0.22012663,-0.23957735,0.5827584,-0.30555552,0.67383623,0.29723433,-0.21343315,0.5816733,0.3368341
-0.78654134,0.46851578,-0.64075476,0.76732224,-0.38402238,0.90062034,0.7245954,-0.36855665,0.6852756,0.52513075
-0.70270056,0.49556834,-0.6757675,0.75007826,-0.4696684,0.6579198,0.57045335,-0.4520596,0.7644882,0.5119686
0.06293613,-0.023243483,0.112796485,0.07695239,0.2515331,-0.3403199,-0.11725844,0.13140175,-0.1923699,-0.27994016
-0.59654963,0.49006173,-0.5512865,0.726434,-0.5070155,0.6889726,0.38337088,-0.6768622,0.60552704,0.56416756
0.20276807,-0.051946968,0.31114823,0.19497281,0.20479994,-0.427629,-0.24741507,0.20155697,-0.23894216,-0.38871655
0.44020614,-0.25588992,0.42810625,-0.07876579,0.1557357,-0.44778073,-0.31315348,0.22868481,-0.45617098,-0.3834478
-0.6957549,0.5735586,-0.6472487,0.7427454,-0.6142515,0.47319886,0.53071874,-0.5640223,0.646026,0.39293027
-0.079292044,-0.30416894,0.45471334,-0.37249333,0.43077177,0.2420046,0.004005374,0.03114316,-0.14089847,-0.2867977
-0.66687965,0.26524264,-0.46998137,0.6040304,-0.35605967,0.5235557,0.34952998,-0.16892686,0.39622825,0.38920748
-0.63272345,0.27223942,-0.44037107,0.7391131,-0.5351026,0.41431463,0.57157886,-0.5044897,0.43812335,0.3091524
-0.6023683,0.194094,-0.18481545,0.66552764,-0.38943225,0.53744286,0.24805717,-0.32220745,0.4800404,0.2002249
-0.6796822,0.55709714,-0.44662786,0.7604782,-0.5064211,0.6669185,0.52659506,-0.3770139,0.65955925,0.4375679
0.18388763,-0.023385445,0.3993622,-0.1999515,0.1486642,-0.26916793,-0.22406113,0.29348484,-0.2568782,-0.28506526
-0.7103822,0.5528484,-0.642853,0.83755267,-0.4917845,0.8091542,0.50290847,-0.6316895,0.81061107,0.67505693
-0.69167703,0.4338561,-0.61071455,0.65866023,-0.58615696,0.6260243,0.61462057,-0.55153495,0.6229727,0.43213353
0.15262315,0.06939547,-0.450426,0.6995212,-0.20256422,0.49754027,0.10063755,-0.2971044,0.24269097,0.26162395
-0.20943649,0.31852874,-0.10350984,0.42661726,-0.40317667,0.38364273,0.1957061,-0.11141752,0.31602472,0.25250491
0.2483474,-0.046401396,0.12322123,0.14820853,0.15361232,-0.22536732,-0.18385941,-0.13711561,-0.23205018,-0.1916431
-0.69894505,0.5109045,-0.64158225,0.6541101,-0.611873,0.62096924,0.49766707,-0.46962252,0.5248231,0.54578227
-0.60723335,0.16294606,0.088614225,0.020479742,-0.3426271,0.31459883,0.07640179,-0.07683677,0.085196875,0.2897138
-0.21740924,0.18807039,-0.3585016,0.42635313,-0.08540761,0.043410033,0.1179926,-0.09436572,0.22741036,0.02815845
-0.5243967,0.514441,-0.17285736,0.8317469,-0.6394759,0.61381155,0.5929169,-0.38394162,0.43602747,0.22041944
-0.1870891,0.14137338,-0.127228,0.5735004,-0.14156295,0.106557906,0.12805064,-0.046052232,0.2408074,-0.033681415
0.1503919,-0.085987456,0.15585606,0.18041112,0.33400574,-0.09201313,-0.10373138,0.2771941,-0.14257614,-0.24572979
-0.5066204,0.39033315,-0.42841652,0.63710976,-0.34428456,0.4576792,0.34623906,-0.31335986,0.59195113,0.1995225
0.47777095,-0.08326064,0.4228297,-0.24868877,-0.0099080885,-0.33240786,-0.38712442,0.2524695,-0.1275813,-0.24164836
0.070568636,0.07643265,0.032971296,0.2526068,-0.04638586,0.19833304,-0.08029622,-0.40284377,0.064886354,0.13691132
-0.6088746,0.44367075,-0.50698656,0.8587726,-0.571247,0.7270919,0.48878303,-0.5237958,0.58113813,0.67852634
0.28265086,-0.1836809,0.48620266,-0.34833282,0.1020169,0.09991558,-0.031378847,0.021466611,-0.10257433,-0.19777529
-0.7127769,0.28512934,-0.7349317,0.75211906,-0.48512456,0.7455023,0.49173126,-0.6777525,0.6871449,0.40186962
-0.58091825,0.35502818,-0.4199003,0.5438767,-0.63448834,0.4677358,0.6321785,-0.04523699,0.29405117,0.32631734
0.010679979,-0.36005864,-0.20856404,-0.04411397,0.46505526,-0.16259901,0.20347269,0.082322024,0.1010427,-0.45260853
-0.6031921,-0.00247974,-0.6785386,0.80460703,-0.2606192,0.432376,0.38487577,-0.46389377,0.2900687,0.25850827
-0.699573,0.62801796,-0.5158202,0.6289719,-0.4788843,0.52681017,0.60963684,-0.5248279,0.6671713,0.33150098
-0.30364227,0.582277,-0.5870891,0.5517826,-0.6512424,0.1338073,0.585624,-0.61775374,0.3473196,0.3332718
-0.15277123,0.37083998,-0.30858353,0.63988316,-0.3596771,0.454679,0.19115186,-0.48100707,0.35507885,0.4912926
-0.3784143,0.047549374,-0.25711504,0.29350358,0.04011053,0.10555217,-0.13223147,0.027892614,0.06860957,-0.19571571
-0.6237225,0.4011055,-0.55521315,0.7318811,-0.35624716,0.6759716,0.47901115,-0.5739897,0.45210898,0.34097522
-0.30252036,0.13463904,-0.5196552,0.6364508,-0.18496652,0.35067886,0.35036334,-0.41451854,0.32944477,0.30924594
0.21568908,-0.32376438,0.27913815,-0.39278364,0.12731424,-0.39705056,-0.30493537,0.06827037,-0.2432321,-0.10887464
-0.6187687,0.57046604,-0.4658065,0.6815067,-0.5830617,0.7611499,0.58601546,-0.43564263,0.7905492,0.5480756
0.52247876,-0.08376292,0.4571852,-0.45247114,0.26285365,-0.44352794,0.031246847,0.12513591,-0.19519469,-0.2117269
-0.20414782,0.46649194,-0.47066498,0.6351068,-0.32277712,0.47817054,0.38196826,-0.22182457,0.5161089,0.50578797
-0.23859008,0.117325105,0.0554563,0.45901966,-0.61215883,0.21521777,0.30536482,-0.3035823,0.1657564,0.31092325
-0.61148167,0.5595892,-0.34033552,0.58259064,-0.47887722,0.6062028,0.43003657,-0.53719026,0.5572286,0.46620315
-0.4082372,0.3510477,-0.37979767,0.5027257,-0.28508046,0.38805935,0.39293364,-0.216167,0.32220858,0.36718988
-0.34496564,0.15833347,-0.45727342,0.6293466,-0.33496532,0.45554718,0.48242983,-0.44842187,0.3969214,0.17953642
0.039580528,0.12012227,-0.36974314,0.17734623,-0.1186039,-0.23698139,-0.070447914,0.09250882,0.001772587,0.053999577
0.0584423,-0.4608477,0.11142167,0.15774459,0.43957242,-0.3026883,-0.40262765,0.23828407,-0.3082441,-0.45334715
-0.37400085,0.40655777,-0.58458775,0.7420152,-0.4893165,0.39746857,0.3650611,-0.20000744,0.5268793,0.22757533
-0.34512833,0.3668599,-0.44154525,0.5792298,-0.46921447,0.12807381,0.24005605,-0.29776275,0.38655448,0.453695
-0.5806794,0.5341422,-0.6058767,0.63072675,-0.5089989,0.63835776,0.67996794,-0.5946919,0.48822144,0.46904892
0.2184357,-0.25963706,0.1731507,-0.017619038,0.11280489,-0.26893052,-0.21863464,0.513157,-0.1956306,-0.3939071
0.08840478,0.025155107,0.41306734,0.05409694,0.14015877,-0.19536504,-0.20860782,0.16457951,-0.020443613,-0.2552073
-0.15986551,0.18163532,-0.46106088,0.526821,-0.24318804,0.17542091,0.2994067,-0.23909941,0.2825908,0.31076962
-0.5602555,0.20815784,-0.7785209,0.8322949,-0.3733484,0.6346144,0.3549107,-0.5641381,0.45509505,0.74536425
0.0953418,-0.1673288,0.23022857,0.30183375,0.29604146,-0.5178557,-0.09388672,0.19466485,-0.34206063,-0.3042597
0.4882235,-0.1328833,0.5520324,-0.17925775,0.2527013,-0.64145637,-0.37192917,0.4922133,-0.3339136,-0.43424955
-0.61126053,0.30027792,-0.46181402,0.7437718,-0.331518,0.9040358,0.5185169,-0.59626794,0.71661896,0.45254523
0.16802748,-0.050188903,0.22877921,0.03393939,0.19657092,-0.55575055,-0.19252698,0.06835319,-0.37505883,-0.22139217
-0.63972163,0.3818201,-0.66423017,0.82132983,-0.5534466,0.67347366,0.35956347,-0.6521625,0.54332274,0.37434688
-0.66907513,0.45376968,-0.49189666,0.7699118,-0.4561223,0.60298634,0.4959876,-0.53628194,0.61455214,0.50585395
0.41515362,-0.551742,0.073391125,0.12451419,0.4130746,-0.4019862,-0.28593662,0.59436226,-0.5064721,-0.49507564
-0.527824,0.21096906,-0.6814708,0.7396565,-0.3524862,0.549843,0.35170913,-0.59331506,0.37524572,0.45571974
-0.42093006,0.2846126,-0.548769,0.7353354,-0.27719116,0.54933363,0.3194579,-0.527344,0.41613984,0.38165283
-0.25833628,0.4446098,-0.26889104,0.10637265,-0.30758673,0.043498736,0.14911434,-0.28008977,0.3095589,0.26577145
-0.42470932,0.40110216,-0.5722309,0.7220757,-0.41992366,0.53954196,0.39154586,-0.35245478,0.4296944,0.4906763
-0.36045137,0.15586656,-0.32547438,0.4493624,-0.28321418,0.274867,0.4405893,-0.39436817,0.39322725,0.15627165
-0.4192099,0.22347806,-0.2892919,0.56498474,-0.26962295,0.26982743,0.23943919,-0.14077874,0.4459676,0.35099342
-0.8015285,0.7595835,-0.6632602,0.82980865,-0.82010925,0.80736077,0.74263465,-0.5360921,0.6741608,0.741787
-0.4115234,0.34332722,-0.6467069,0.6498201,-0.28715712,0.3900325,0.18581384,-0.46381593,0.40564463,0.41942012
0.25245902,0.521362,0.4383176,-0.23730011,-0.39288694,-0.41582534,-0.16247632,0.38638598,-0.20338467,-0.31407207
-0.663643,0.75213754,-0.4038773,0.74259573,-0.7408275,0.74162644,0.5853617,-0.2994631,0.7899744,0.69433415
-0.6203762,0.6589097,-0.5139932,0.80115145,-0.60898006,0.7591347,0.7513241,-0.69396687,0.66486317,0.28263232
-0.45543325,0.3028873,-0.4240359,0.42139402,-0.42853877,0.35528854,0.16029933,-0.32812235,0.34340352,0.31774858
-0.73327285,0.45660526,-0.5558277,0.7855398,-0.33308855,0.48801744,0.29199594,-0.626058,0.5951674,0.25592086
-0.71035063,0.7347786,-0.6097103,0.76950073,-0.66766196,0.58418965,0.5567219,-0.44816977,0.6024133,0.18912765
-0.31845272,0.15891849,-0.6515941,0.5869282,-0.37135205,0.24764556,0.24138494,-0.42712545,0.40272182,0.31413856
-0.5346439,0.32516924,-0.45830894,0.7926156,-0.43597108,0.66491306,0.301843,-0.7012522,0.481324,0.4967553
-0.13922389,0.34708947,-0.37718645,0.6789342,-0.27448565,0.20054956,0.03323894,-0.2678187,0.21442893,0.24224459
0.22184588,-0.18951198,0.66354656,0.07376286,0.20201205,-0.28893572,-0.13093187,0.30404487,-0.24953233,-0.37986532
0.30441722,-0.3123625,-0.20977065,-0.5687817,0.4686846,-0.123982236,-0.10085188,-0.19618407,-0.58770293,-0.22988097
-0.60526425,0.45409185,-0.76295716,0.82842314,-0.564152,0.62929,0.47106296,-0.5991489,0.6005694,0.6472407
-0.4744098,0.32338676,-0.49269283,0.5173896,-0.4257158,0.7903933,0.4800205,-0.40985677,0.417333,0.5618213
-0.48376083,0.42910856,-0.49635184,0.6960761,-0.60647357,0.7645435,0.42301747,-0.4504155,0.5644031,0.5055297
-0.7111683,0.25691223,-0.7338933,0.9311858,-0.5356525,0.72470194,0.6012867,-0.5454517,0.6828215,0.6402834
-0.50402653,0.53723294,-0.4890825,0.64423275,-0.49015033,0.4365507,0.60576206,-0.41625673,0.34119394,0.4625058
0.21221416,-0.21786396,0.17701311,0.4327232,0.23512629,-0.187286,-0.29129133,0.24892132,-0.09843913,-0.17187853
-0.5521081,0.25375175,-0.38510436,0.74702984,-0.37973425,0.5305998,0.42109874,-0.5080615,0.33343795,0.37782145
-0.1405784,-0.044220988,0.2734774,0.23900984,-0.3162225,0.33088192,-0.24951382,0.037073378,0.068683036,0.26796487
-0.2496885,0.20254613,-0.3272268,0.5273094,-0.3667563,0.4017523,0.15714611,-0.42173445,0.27241278,0.49001488
-0.7083251,0.4122102,-0.76885813,0.8502456,-0.63951856,0.71843076,0.55135536,-0.5515748,0.4907958,0.70522493
-0.5135176,0.5276356,-0.40567914,0.5453039,-0.21426009,0.5086331,0.29973465,-0.43916306,0.44500506,0.56167984
-0.5834441,0.14695014,-0.38750747,0.52490395,-0.269563,0.6618232,0.3569122,-0.14455242,0.5624373,0.324359
-0.2868437,0.090256825,-0.3414017,0.39144948,-0.155488,0.2821611,0.15837282,-0.14861073,0.2571825,0.29177696
-0.40414947,0.117276475,0.021050544,0.5864833,-0.44854462,0.50936633,0.35861337,-0.2647157,0.32586366,0.24107957
-0.18077241,0.17812055,-0.23193116,0.5215469,-0.42699093,-0.12966485,0.13217726,-0.1347796,0.24311244,0.19377406
-0.7907897,0.7052592,-0.5744982,0.8842448,-0.7297197,0.8895849,0.7245342,-0.39137262,0.83976674,0.6872856
-0.047387827,0.41191214,-0.30081877,0.45607403,-0.22343363,0.24602929,0.3967163,-0.15673135,0.29551354,0.3448842
-0.7660216,0.4884385,-0.7875632,0.83659637,-0.6098505,0.7834908,0.7876738,-0.6963743,0.64388174,0.30696318
-0.6222213,0.3758033,-0.44285685,0.7235086,-0.49157146,0.72235477,0.52926904,-0.60441667,0.6316666,0.5075841
-0.6149962,0.48929527,-0.5896697,0.7043286,-0.5386,0.5060169,0.45818633,-0.5475876,0.54415137,0.4977686
-0.25996277,0.2880025,-0.28561425,0.4676379,-0.33326995,0.11280017,0.27389348,-0.44984818,0.44695997,0.31166947
0.09099672,-0.25414935,0.24415109,0.2884281,0.3598258,-0.26554516,-0.37528002,0.30743548,-0.38719356,-0.2870717
-0.44595632,0.20285499,-0.5811864,0.7927114,-0.4948396,0.6262033,0.4891284,-0.6027316,0.39431456,0.5324587
-0.30034724,0.18650955,-0.34106016,0.766392,-0.24944876,0.5745125,0.22020161,-0.12307109,0.5251201,0.3678256
-0.41415548,0.45421198,-0.13690339,0.4228158,-0.53335375,0.51299137,0.44544268,-0.13896103,0.4616481,0.3238544
0.35654798,-0.07394244,0.3203228,0.25402552,0.27242562,-0.5092208,-0.31308916,0.037795756,-0.33400926,-0.24994463
-0.3583037,0.38860634,-0.16898519,0.6603545,-0.42531073,0.6566476,0.3248209,-0.38015598,0.43534607,0.53909075
0.09861957,-0.027784029,0.2720918,-0.4701108,0.40660346,0.029778702,-0.09505216,0.3504418,0.072959006,-0.18704917
-0.46042675,0.44301277,-0.55100733,0.7712128,-0.5261543,0.53775156,0.40856507,-0.44652325,0.3612717,0.48298493
0.18096094,-0.14414169,0.25349903,0.37106064,0.15633419,-0.20340632,-0.36128628,0.051221937,-0.07139925,-0.32155672
-0.66964644,0.5211598,-0.6300789,0.86963433,-0.6282915,0.61863726,0.4554701,-0.69777036,0.636795,0.60582095
-0.46205273,0.39307216,-0.5287809,0.7030696,-0.37564617,0.56923115,0.23120771,-0.2975679,0.42431483,0.38917866
-0.078054555,-0.17872958,-0.37757245,0.35328075,-0.04144058,-0.11421821,-0.07628901,0.04007786,0.20759565,-0.047124315
-0.275763,0.2026954,-0.350266,0.65738076,-0.26209307,0.3762206,0.36155865,-0.31450218,0.42138967,0.10684305
-0.33726606,0.23720817,-0.55338156,0.74814254,-0.27709103,0.21894656,0.3596591,-0.52333003,0.33098543,0.3735117
-0.29765296,-0.0010870822,-0.35928014,0.4741821,0.049157046,0.40327805,0.30451006,-0.09989296,0.38868976,0.21078125
-0.5537293,0.375748,-0.21499608,0.61558187,-0.44695976,0.8331378,0.46573845,-0.46938536,0.48152012,0.57085156
0.15834728,0.12132314,0.12503175,-0.054521676,0.12880187,-0.1885213,-0.107741565,0.11673691,-0.20918329,-0.2616353
-0.45780095,0.2933134,-0.5634041,0.7204173,-0.46041328,0.5866862,0.3177032,-0.5381712,0.47747332,0.539863
-0.3583167,-0.025020454,-0.1305875,0.24474995,-0.061496366,0.35753766,0.27386436,-0.029653769,-0.17127094,0.30302396
-0.60305923,0.54875,-0.60903823,0.7115871,-0.5631618,0.7422498,0.6640293,-0.5959202,0.6788307,0.5248931
-0.22725669,-0.158581,-0.2583624,0.45376247,-0.11878771,0.08589264,-0.012671663,-0.3098691,0.06652819,-0.02590594
0.2840368,-0.14798957,-0.040404025,0.39130488,0.17953223,-0.09098861,-0.2912641,0.33654433,-0.060147587,-0.195375
-0.048807524,-0.025902597,0.2814447,-0.0002771699,0.107889526,-0.34372845,-0.117818736,0.10088224,-0.27419856,-0.23593129
-0.3848773,0.5714411,-0.2250012,0.49507776,-0.5371398,0.3192352,0.5126789,-0.386179,0.32090354,0.45649356
-0.21418884,0.47670746,-0.16770773,0.3620295,-0.40638795,0.37850836,0.15561068,-0.4245288,0.13582441,0.2396255
-0.3961265,0.17987813,-0.41320568,0.7150011,-0.1875465,0.41678056,0.39605233,-0.42692322,0.40862104,0.21569768
0.41040865,-0.24641035,0.32570148,-0.12574247,0.15194358,-0.5616234,-0.085601695,0.21983996,-0.23171625,-0.4857301
-0.596291,0.36755085,-0.34351262,0.69308054,-0.5814636,0.6120155,0.49225608,-0.47721273,0.5486051,0.29387268
-0.07481554,0.12666921,-0.16240601,0.61995375,-0.069092356,0.08590013,0.130333,-0.11229315,0.16332641,-0.11462065
-0.62622595,0.44573495,-0.7449847,0.7544609,-0.43138167,0.7459588,0.55313504,-0.69682306,0.7412812,0.53728294
0.21182343,-0.21109186,0.5468573,-0.11488925,0.22917363,-0.037438568,-0.17895292,-0.095694125,-0.40015486,-0.20420049
-0.3899058,0.10862648,-0.31455398,0.3531472,-0.0034457135,0.3285156,0.32394072,-0.062050276,0.26148948,-0.039729998
-0.8181711,0.48250213,-0.7309671,0.67345357,-0.5608705,0.82802165,0.68418956,-0.8034841,0.4649215,0.6343212
-0.465398,0.16424194,-0.36493567,0.46512023,-0.3141265,0.2662176,0.28928572,-0.33070093,0.36790794,0.26422673
-0.73917526,0.6268068,-0.5375471,0.7608676,-0.5178097,0.58512944,0.47269005,-0.5342557,0.6881188,0.44374385
-0.15460622,0.09173427,0.18669543,0.56534076,-0.010671774,0.35853568,0.018591905,-0.11972458,0.022573613,-0.012608431
0.26000524,0.00022186499,0.4178748,-0.28512934,-0.00746172,0.20053984,0.021360923,0.38472536,-0.0964623,-0.21127301
-0.7088821,0.6239898,-0.42435947,0.69615006,-0.59744024,0.746653,0.61686414,-0.3636246,0.68906677,0.59506387
-0.5957393,0.4769551,-0.52486485,0.7472042,-0.4145357,0.38761327,0.33115172,-0.36627218,0.42310682,0.4727634
0.26014712,-0.34477285,0.5591098,-0.15772235,0.11721972,-0.3593167,-0.2316824,0.1366187,-0.4429592,-0.08281002
0.04791005,0.306489,-0.3265077,0.48846272,-0.19252162,0.04132506,0.046748113,-0.08352383,0.17500897,0.12455318
0.5961329,-0.24752617,0.56652665,-0.20475921,0.29151368,-0.5808541,-0.3681703,0.6349362,-0.6247669,-0.23979701
0.15567157,-0.55335706,-0.4221522,-0.29089978,0.1259705,-0.17619802,-0.24007356,0.25799227,-0.06269035,-0.36089817
0.3328385,0.121523984,0.3582386,-0.18906173,0.15979089,-0.2579984,0.043182906,-0.09413886,0.11085115,-0.057957128
-0.7583498,0.3791138,-0.76035845,0.8735968,-0.57301736,0.81388485,0.5508389,-0.6554731,0.7025772,0.64735883
0.058980506,-0.094156824,-0.13537534,0.37205052,-0.08299446,0.056159563,-0.0603403,-0.21619144,0.15243569,0.06477758
